KataID|Language|KataName|NumPart,icipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|ConsecutiveReds|SLOC|testSLOC|productionSLOC|EditedLines|TotalTests|TotalRunTests|RunTestFails|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles
F0F22D9DAC|Ruby-TestUnit|Anagrams|3|elephant|/home/hugh/cyberdojo/katas/F0/F22D9DAC/elephant/|2014-01-24 23:29:43 -0800|21.0|2|2|0|0|0|10|0|0|0|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:0}~{red:0:0:0:21.0}|[]
F1690195DC|C#-NUnit|Fizz_Buzz|3|panda|/home/hugh/cyberdojo/katas/F1/690195DC/panda/|2013-07-08 08:36:10 -0700|2201.0|20|2|7|11|2|51|0|0|108|5|0|NA|NA|NA|NA|1|1|+{red:0:0:0:60.0}+{amber:31:15:16:633.0}+{amber:3:0:3:62.0}+{amber:6:2:4:36.0}+{amber:0:0:0:35.0}+{amber:2:0:2:59.0}+{amber:2:0:2:19.0}+{amber:2:0:2:16.0}+{red:4:0:4:61.0}+{green:2:0:2:62.0}~{green:22:22:0:105.0}~{amber:6:0:6:149.0}~{amber:8:4:4:149.0}~{amber:2:0:2:11.0}~{green:2:0:2:38.0}~{amber:13:13:0:145.0}~{green:2:2:0:25.0}~{green:1:1:0:49.0}~{green:0:0:0:459.0}~{green:0:0:0:28.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":60.0},{"color":"amber","totalEdits":31,"testEdits":15,"codeEdits":16,"time":633.0},{"color":"amber","totalEdits":3,"testEdits":0,"codeEdits":3,"time":62.0},{"color":"amber","totalEdits":6,"testEdits":2,"codeEdits":4,"time":36.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":35.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":59.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":19.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":16.0},{"color":"red","totalEdits":4,"testEdits":0,"codeEdits":4,"time":61.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":62.0}],"totalCycleEdits":52,"totalCycleTestEdits":17,"totalCycleCodeEdits":35,"cycleTestChanges":15,"cycleCodeChanges":15,"totalCycleTime":1043.0}]
F16326D192|Java-1.8_JUnit|Bowling_Game|1|lion|/home/hugh/cyberdojo/katas/F1/6326D192/lion/|2013-02-15 10:13:30 -0800|2554.0|30|18|8|4|11|65|39|26|151|3|46|32|NA|1.000000|1.000000|4|1|+{red:0:0:0:7.0}+{red:0:0:0:123.0}+{green:2:0:2:15.0}~{green:6:4:2:45.0}+{amber:13:11:2:153.0}+{red:4:0:4:39.0}+{green:2:0:2:10.0}+{red:14:14:0:54.0}+{amber:7:0:7:241.0}+{red:2:0:2:10.0}+{amber:6:2:4:155.0}+{green:2:0:2:14.0}~{green:4:0:4:114.0}~{green:15:15:0:71.0}+{red:6:6:0:101.0}+{red:2:2:0:47.0}+{red:7:0:7:258.0}+{red:5:0:5:165.0}+{red:6:0:6:167.0}+{red:2:0:2:53.0}+{amber:12:0:12:85.0}+{red:8:0:8:152.0}+{red:2:0:2:69.0}+{red:3:0:3:132.0}+{red:2:0:2:20.0}+{red:2:0:2:22.0}+{green:1:0:1:74.0}~{red:5:0:5:78.0}~{red:10:0:10:58.0}~{green:1:0:1:22.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":7.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":123.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":15.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":145.0},{"lights":[{"color":"amber","totalEdits":13,"testEdits":11,"codeEdits":2,"time":153.0},{"color":"red","totalEdits":4,"testEdits":0,"codeEdits":4,"time":39.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":10.0}],"totalCycleEdits":19,"totalCycleTestEdits":11,"totalCycleCodeEdits":8,"cycleTestChanges":11,"cycleCodeChanges":8,"totalCycleTime":202.0},{"lights":[{"color":"red","totalEdits":14,"testEdits":14,"codeEdits":0,"time":54.0},{"color":"amber","totalEdits":7,"testEdits":0,"codeEdits":7,"time":241.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":10.0},{"color":"amber","totalEdits":6,"testEdits":2,"codeEdits":4,"time":155.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":14.0}],"totalCycleEdits":31,"totalCycleTestEdits":16,"totalCycleCodeEdits":15,"cycleTestChanges":16,"cycleCodeChanges":11,"totalCycleTime":474.0},{"lights":[{"color":"red","totalEdits":6,"testEdits":6,"codeEdits":0,"time":101.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":47.0},{"color":"red","totalEdits":7,"testEdits":0,"codeEdits":7,"time":258.0},{"color":"red","totalEdits":5,"testEdits":0,"codeEdits":5,"time":165.0},{"color":"red","totalEdits":6,"testEdits":0,"codeEdits":6,"time":167.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":53.0},{"color":"amber","totalEdits":12,"testEdits":0,"codeEdits":12,"time":85.0},{"color":"red","totalEdits":8,"testEdits":0,"codeEdits":8,"time":152.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":69.0},{"color":"red","totalEdits":3,"testEdits":0,"codeEdits":3,"time":132.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":20.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":22.0},{"color":"green","totalEdits":1,"testEdits":0,"codeEdits":1,"time":74.0}],"totalCycleEdits":58,"totalCycleTestEdits":8,"totalCycleCodeEdits":50,"cycleTestChanges":8,"cycleCodeChanges":16,"totalCycleTime":1345.0}]
F1690195DC|C#-NUnit|Fizz_Buzz|3|elephant|/home/hugh/cyberdojo/katas/F1/690195DC/elephant/|2013-07-08 08:36:10 -0700|2349.0|21|4|7|10|2|55|0|0|143|4|0|NA|NA|NA|NA|2|1|+{red:0:0:0:69.0}+{amber:27:9:18:526.0}+{amber:0:0:0:32.0}+{red:17:2:15:113.0}+{green:2:0:2:23.0}~{amber:15:0:15:48.0}~{green:4:0:4:21.0}~{green:8:8:0:46.0}+{red:32:30:2:122.0}+{green:2:2:0:26.0}~{green:0:0:0:53.0}~{amber:16:16:0:379.0}~{amber:2:2:0:43.0}~{amber:2:2:0:16.0}~{amber:2:2:0:29.0}~{amber:2:2:0:31.0}~{amber:2:2:0:16.0}~{amber:4:4:0:13.0}~{red:4:4:0:23.0}~{green:2:2:0:23.0}~{green:0:0:0:697.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":69.0},{"color":"amber","totalEdits":27,"testEdits":9,"codeEdits":18,"time":526.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":32.0},{"color":"red","totalEdits":17,"testEdits":2,"codeEdits":15,"time":113.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":23.0}],"totalCycleEdits":46,"totalCycleTestEdits":11,"totalCycleCodeEdits":35,"cycleTestChanges":9,"cycleCodeChanges":5,"totalCycleTime":763.0},{"lights":[{"color":"red","totalEdits":32,"testEdits":30,"codeEdits":2,"time":122.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":26.0}],"totalCycleEdits":34,"totalCycleTestEdits":32,"totalCycleCodeEdits":2,"cycleTestChanges":30,"cycleCodeChanges":2,"totalCycleTime":148.0}]
F09321CF08|Perl-TestSimple|Fizz_Buzz|1|wolf|/home/hugh/cyberdojo/katas/F0/9321CF08/wolf/|2014-03-04 20:06:30 -0800|53.0|2|1|1|0|1|0|0|0|0|0|0|NA|NA|NA|NA|1|1|+{red:0:0:0:23.0}+{green:0:0:0:30.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":23.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":30.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":53.0}]
F05B27DBBB|Java-1.8_JUnit|Phone_Numbers|1|alligator|/home/hugh/cyberdojo/katas/F0/5B27DBBB/alligator/|2014-06-19 10:59:43 -0700|39.0|2|2|0|0|0|15|10|5|0|1|2|2|NA|1.000000|1.000000|0|0|~{red:0:0:0:17.0}~{red:0:0:0:22.0}|[]
F034EDD844|Java-1.8_Approval|100_doors|1|moose|/home/hugh/cyberdojo/katas/F0/34EDD844/moose/|2013-03-18 13:11:55 -0700|395.0|9|6|3|0|3|5|0|0|4|0|0|NA|NA|NA|NA|2|0|~{red:0:0:0:22.0}~{green:0:0:0:113.0}+{red:0:0:0:68.0}+{green:2:0:2:27.0}+{red:2:0:2:106.0}+{red:0:0:0:3.0}+{red:0:0:0:8.0}+{green:0:0:0:21.0}~{red:0:0:0:27.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":68.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":27.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":95.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":106.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":3.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":8.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":21.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":138.0}]
F073DE0232|Java-1.8_JUnit|Calc_Stats|5|cheetah|/home/hugh/cyberdojo/katas/F0/73DE0232/cheetah/|2013-09-02 15:16:44 -0700|1504.0|24|6|11|7|1|82|61|21|123|9|25|5|NA|1.000000|1.000000|2|1|+{red:0:0:0:43.0}+{amber:24:14:10:372.0}+{amber:2:2:0:11.0}+{amber:2:0:2:38.0}+{amber:1:0:1:16.0}+{green:2:2:0:32.0}~{red:5:5:0:48.0}~{green:3:3:0:44.0}~{amber:15:15:0:101.0}~{green:2:2:0:13.0}~{red:4:4:0:40.0}~{green:2:2:0:25.0}~{green:4:4:0:31.0}~{green:7:0:7:219.0}~{green:12:12:0:107.0}~{red:7:7:0:33.0}~{green:2:2:0:57.0}~{amber:2:2:0:45.0}~{green:2:2:0:8.0}+{amber:3:3:0:38.0}+{red:1:1:0:18.0}+{green:12:0:12:109.0}~{red:5:5:0:37.0}~{green:4:4:0:19.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":43.0},{"color":"amber","totalEdits":24,"testEdits":14,"codeEdits":10,"time":372.0},{"color":"amber","totalEdits":2,"testEdits":2,"codeEdits":0,"time":11.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":38.0},{"color":"amber","totalEdits":1,"testEdits":0,"codeEdits":1,"time":16.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":32.0}],"totalCycleEdits":31,"totalCycleTestEdits":18,"totalCycleCodeEdits":13,"cycleTestChanges":16,"cycleCodeChanges":11,"totalCycleTime":512.0},{"lights":[{"color":"amber","totalEdits":3,"testEdits":3,"codeEdits":0,"time":38.0},{"color":"red","totalEdits":1,"testEdits":1,"codeEdits":0,"time":18.0},{"color":"green","totalEdits":12,"testEdits":0,"codeEdits":12,"time":109.0}],"totalCycleEdits":16,"totalCycleTestEdits":4,"totalCycleCodeEdits":12,"cycleTestChanges":2,"cycleCodeChanges":12,"totalCycleTime":165.0}]
F06496A712|C-assert|Calc_Stats|2|frog|/home/hugh/cyberdojo/katas/F0/6496A712/frog/|2013-07-25 03:07:56 -0700|2871.0|24|3|9|12|1|84|0|0|149|4|0|NA|NA|NA|NA|3|1|+{red:0:0:0:6.0}+{green:25:21:4:278.0}~{amber:20:18:2:412.0}~{green:8:8:0:28.0}+{amber:40:12:28:955.0}+{amber:0:0:0:72.0}+{amber:2:0:2:101.0}+{amber:8:0:8:42.0}+{amber:1:0:1:38.0}+{amber:6:0:6:133.0}+{red:2:0:2:23.0}+{amber:6:6:0:50.0}+{green:0:0:0:42.0}+{red:2:2:0:12.0}+{green:2:0:2:30.0}~{green:2:2:0:14.0}~{green:2:2:0:12.0}~{amber:4:0:4:244.0}~{green:2:0:2:61.0}~{green:4:4:0:25.0}~{amber:4:4:0:155.0}~{amber:3:3:0:81.0}~{amber:2:2:0:13.0}~{green:4:4:0:44.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":6.0},{"color":"green","totalEdits":25,"testEdits":21,"codeEdits":4,"time":278.0}],"totalCycleEdits":25,"totalCycleTestEdits":21,"totalCycleCodeEdits":4,"cycleTestChanges":21,"cycleCodeChanges":4,"totalCycleTime":284.0},{"lights":[{"color":"amber","totalEdits":40,"testEdits":12,"codeEdits":28,"time":955.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":72.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":101.0},{"color":"amber","totalEdits":8,"testEdits":0,"codeEdits":8,"time":42.0},{"color":"amber","totalEdits":1,"testEdits":0,"codeEdits":1,"time":38.0},{"color":"amber","totalEdits":6,"testEdits":0,"codeEdits":6,"time":133.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":23.0},{"color":"amber","totalEdits":6,"testEdits":6,"codeEdits":0,"time":50.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":42.0}],"totalCycleEdits":65,"totalCycleTestEdits":18,"totalCycleCodeEdits":47,"cycleTestChanges":12,"cycleCodeChanges":35,"totalCycleTime":1456.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":12.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":30.0}],"totalCycleEdits":4,"totalCycleTestEdits":2,"totalCycleCodeEdits":2,"cycleTestChanges":2,"cycleCodeChanges":2,"totalCycleTime":42.0}]
F012FF3FBD|Java-1.8_JUnit|100_doors|1|moose|/home/hugh/cyberdojo/katas/F0/12FF3FBD/moose/|2014-07-19 11:59:37 -0700|1598.0|13|5|1|7|1|32|10|22|44|1|5|5|NA|1.000000|1.000000|1|0|+{red:0:0:0:22.0}+{green:2:0:2:84.0}~{amber:4:3:1:1143.0}~{amber:19:0:19:0}~{amber:2:0:2:13.0}~{amber:2:0:2:65.0}~{amber:0:0:0:8.0}~{amber:2:0:2:22.0}~{red:3:3:0:29.0}~{red:2:0:2:19.0}~{red:2:0:2:61.0}~{amber:4:0:4:102.0}~{red:2:0:2:30.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":22.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":84.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":106.0}]
F1FC12E5DA|Java-1.8_JUnit|Fizz_Buzz|2|elephant|/home/hugh/cyberdojo/katas/F1/FC12E5DA/elephant/|2013-09-10 14:17:04 -0700|3777.0|48|16|16|16|2|78|48|30|312|1|16|16|NA|1.000000|1.000000|5|1|+{red:0:0:0:32.0}+{amber:19:12:7:279.0}+{red:2:0:2:17.0}+{green:2:0:2:11.0}+{red:1:1:0:31.0}+{amber:2:0:2:70.0}+{amber:2:0:2:108.0}+{amber:5:0:5:70.0}+{amber:2:0:2:53.0}+{green:2:0:2:18.0}+{red:1:1:0:52.0}+{amber:4:0:4:76.0}+{red:2:0:2:10.0}+{green:2:0:2:64.0}+{red:2:2:0:48.0}+{red:13:0:13:253.0}+{green:4:0:4:30.0}~{amber:21:0:21:232.0}~{amber:8:0:8:42.0}~{amber:2:0:2:73.0}~{amber:2:2:0:27.0}~{amber:2:2:0:21.0}~{amber:6:4:2:34.0}~{amber:6:0:6:26.0}~{green:2:0:2:22.0}~{green:14:1:13:56.0}~{green:1:1:0:42.0}+{red:5:5:0:65.0}+{green:3:0:3:65.0}~{red:5:5:0:115.0}~{green:2:2:0:18.0}~{red:19:19:0:89.0}~{green:18:18:0:46.0}~{red:26:26:0:139.0}~{red:1:1:0:59.0}~{green:1:1:0:39.0}~{green:0:0:0:83.0}~{green:10:10:0:73.0}~{red:2:2:0:300.0}~{amber:7:7:0:442.0}~{amber:2:2:0:22.0}~{amber:2:2:0:38.0}~{red:2:2:0:15.0}~{red:2:2:0:202.0}~{green:2:2:0:22.0}~{green:70:70:0:66.0}~{red:2:2:0:20.0}~{green:2:2:0:62.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":32.0},{"color":"amber","totalEdits":19,"testEdits":12,"codeEdits":7,"time":279.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":17.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":11.0}],"totalCycleEdits":23,"totalCycleTestEdits":12,"totalCycleCodeEdits":11,"cycleTestChanges":12,"cycleCodeChanges":7,"totalCycleTime":339.0},{"lights":[{"color":"red","totalEdits":1,"testEdits":1,"codeEdits":0,"time":31.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":70.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":108.0},{"color":"amber","totalEdits":5,"testEdits":0,"codeEdits":5,"time":70.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":53.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":18.0}],"totalCycleEdits":14,"totalCycleTestEdits":1,"totalCycleCodeEdits":13,"cycleTestChanges":1,"cycleCodeChanges":5,"totalCycleTime":350.0},{"lights":[{"color":"red","totalEdits":1,"testEdits":1,"codeEdits":0,"time":52.0},{"color":"amber","totalEdits":4,"testEdits":0,"codeEdits":4,"time":76.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":10.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":64.0}],"totalCycleEdits":9,"totalCycleTestEdits":1,"totalCycleCodeEdits":8,"cycleTestChanges":1,"cycleCodeChanges":4,"totalCycleTime":202.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":48.0},{"color":"red","totalEdits":13,"testEdits":0,"codeEdits":13,"time":253.0},{"color":"green","totalEdits":4,"testEdits":0,"codeEdits":4,"time":30.0}],"totalCycleEdits":19,"totalCycleTestEdits":2,"totalCycleCodeEdits":17,"cycleTestChanges":2,"cycleCodeChanges":15,"totalCycleTime":331.0},{"lights":[{"color":"red","totalEdits":5,"testEdits":5,"codeEdits":0,"time":65.0},{"color":"green","totalEdits":3,"testEdits":0,"codeEdits":3,"time":65.0}],"totalCycleEdits":8,"totalCycleTestEdits":5,"totalCycleCodeEdits":3,"cycleTestChanges":5,"cycleCodeChanges":3,"totalCycleTime":130.0}]
F0FF3D0D2A|Java-1.8_JUnit|ISBN|1|snake|/home/hugh/cyberdojo/katas/F0/FF3D0D2A/snake/|2014-08-09 19:29:07 -0700|1375.0|17|4|6|7|2|33|22|11|73|3|8|4|NA|1.000000|1.000000|2|0|+{red:0:0:0:21.0}+{green:2:0:2:78.0}~{amber:13:13:0:249.0}~{amber:6:0:6:58.0}~{green:2:2:0:43.0}+{red:8:8:0:100.0}+{amber:2:0:2:94.0}+{red:2:0:2:23.0}+{green:2:2:0:56.0}~{amber:7:7:0:38.0}~{green:4:4:0:49.0}~{green:2:0:2:86.0}~{green:0:0:0:98.0}~{red:1:1:0:15.0}~{amber:18:6:12:247.0}~{amber:2:0:2:104.0}~{amber:2:0:2:16.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":21.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":78.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":99.0},{"lights":[{"color":"red","totalEdits":8,"testEdits":8,"codeEdits":0,"time":100.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":94.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":23.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":56.0}],"totalCycleEdits":14,"totalCycleTestEdits":10,"totalCycleCodeEdits":4,"cycleTestChanges":8,"cycleCodeChanges":2,"totalCycleTime":273.0}]
F08A8EE539|Java-1.8_JUnit|Prime_Factors|2|raccoon|/home/hugh/cyberdojo/katas/F0/8A8EE539/raccoon/|2013-08-11 10:50:22 -0700|751.0|9|9|0|0|0|15|10|5|0|1|9|9|NA|1.000000|1.000000|0|0|~{red:0:0:0:491.0}~{red:0:0:0:19.0}~{red:0:0:0:83.0}~{red:0:0:0:128.0}~{red:0:0:0:23.0}~{red:0:0:0:0.0}~{red:0:0:0:7.0}~{red:0:0:0:0.0}~{red:0:0:0:0.0}|[]
F084914CF0|Perl-TestSimple|Leap_Years|1|snake|/home/hugh/cyberdojo/katas/F0/84914CF0/snake/|2013-09-27 14:26:55 -0700|175.0|4|3|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|0|0|~{red:0:0:0:5.0}~{red:0:0:0:37.0}~{amber:0:0:0:108.0}~{red:0:0:0:25.0}|[]
F0D083250A|PHP-PHPUnit|Fizz_Buzz|1|snake|/home/hugh/cyberdojo/katas/F0/D083250A/snake/|2013-01-14 21:39:02 -0800|2341.0|30|13|8|9|5|17|0|0|151|1|0|NA|NA|NA|NA|4|0|~{red:0:0:0:4.0}~{red:0:0:0:200.0}~{green:17:17:0:194.0}~{amber:0:0:0:32.0}~{amber:0:0:0:13.0}~{amber:2:2:0:10.0}~{green:0:0:0:13.0}+{amber:8:8:0:55.0}+{red:8:0:8:273.0}+{red:0:0:0:6.0}+{red:2:0:2:26.0}+{red:6:0:6:91.0}+{red:13:0:13:263.0}+{green:2:0:2:63.0}~{green:0:0:0:17.0}+{amber:9:9:0:200.0}+{red:8:8:0:23.0}+{green:4:0:4:62.0}~{green:11:0:11:124.0}+{red:4:4:0:32.0}+{green:2:0:2:54.0}+{amber:15:15:0:141.0}+{amber:2:2:0:7.0}+{red:11:0:11:210.0}+{red:0:0:0:21.0}+{red:0:0:0:36.0}+{red:0:0:0:58.0}+{amber:2:0:2:94.0}+{green:2:0:2:19.0}~{amber:23:14:9:0}|[{"lights":[{"color":"amber","totalEdits":8,"testEdits":8,"codeEdits":0,"time":55.0},{"color":"red","totalEdits":8,"testEdits":0,"codeEdits":8,"time":273.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":6.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":26.0},{"color":"red","totalEdits":6,"testEdits":0,"codeEdits":6,"time":91.0},{"color":"red","totalEdits":13,"testEdits":0,"codeEdits":13,"time":263.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":63.0}],"totalCycleEdits":39,"totalCycleTestEdits":8,"totalCycleCodeEdits":31,"cycleTestChanges":8,"cycleCodeChanges":15,"totalCycleTime":777.0},{"lights":[{"color":"amber","totalEdits":9,"testEdits":9,"codeEdits":0,"time":200.0},{"color":"red","totalEdits":8,"testEdits":8,"codeEdits":0,"time":23.0},{"color":"green","totalEdits":4,"testEdits":0,"codeEdits":4,"time":62.0}],"totalCycleEdits":21,"totalCycleTestEdits":17,"totalCycleCodeEdits":4,"cycleTestChanges":9,"cycleCodeChanges":4,"totalCycleTime":285.0},{"lights":[{"color":"red","totalEdits":4,"testEdits":4,"codeEdits":0,"time":32.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":54.0}],"totalCycleEdits":6,"totalCycleTestEdits":4,"totalCycleCodeEdits":2,"cycleTestChanges":4,"cycleCodeChanges":2,"totalCycleTime":86.0},{"lights":[{"color":"amber","totalEdits":15,"testEdits":15,"codeEdits":0,"time":141.0},{"color":"amber","totalEdits":2,"testEdits":2,"codeEdits":0,"time":7.0},{"color":"red","totalEdits":11,"testEdits":0,"codeEdits":11,"time":210.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":21.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":36.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":58.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":94.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":19.0}],"totalCycleEdits":32,"totalCycleTestEdits":17,"totalCycleCodeEdits":15,"cycleTestChanges":15,"cycleCodeChanges":11,"totalCycleTime":586.0}]
F020ED6131|Python-unittest|Prime_Factors|1|gorilla|/home/hugh/cyberdojo/katas/F0/20ED6131/gorilla/|2014-01-11 14:27:23 -0800|3245.0|20|7|9|4|1|33|0|0|108|7|0|NA|6|NA|0.5710000000000001|1|0|~{red:0:0:0:9.0}~{green:2:2:0:116.0}~{red:2:2:0:24.0}~{green:2:2:0:11.0}~{amber:5:5:0:390.0}~{amber:6:3:3:150.0}~{green:5:5:0:19.0}~{green:5:3:2:62.0}+{red:2:2:0:73.0}+{amber:11:0:11:562.0}+{green:2:0:2:14.0}~{red:11:0:11:149.0}~{green:4:0:4:178.0}~{green:3:3:0:63.0}~{green:3:3:0:74.0}~{green:3:3:0:92.0}~{red:3:3:0:62.0}~{amber:14:0:14:528.0}~{red:14:0:14:168.0}~{red:11:0:11:501.0}|[{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":73.0},{"color":"amber","totalEdits":11,"testEdits":0,"codeEdits":11,"time":562.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":14.0}],"totalCycleEdits":15,"totalCycleTestEdits":2,"totalCycleCodeEdits":13,"cycleTestChanges":2,"cycleCodeChanges":11,"totalCycleTime":649.0}]
F02B3B6BB0|F#-NUnit|100_doors|1|koala|/home/hugh/cyberdojo/katas/F0/2B3B6BB0/koala/|2014-07-17 10:44:10 -0700|44.0|3|2|1|0|2|0|0|0|0|NA|0|NA|NA|NA|NA|1|1|+{red:NA:NA:NA:4.0}+{red:NA:NA:NA:24.0}+{green:NA:NA:NA:16.0}|[{"lights":[{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":4.0},{"color":"red","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":24.0},{"color":"green","totalEdits":NA,"testEdits":NA,"codeEdits":NA,"time":16.0}],"totalCycleEdits":NA,"totalCycleTestEdits":NA,"totalCycleCodeEdits":NA,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":44.0}]
